date,hour,metric,value
2018-03-29,9,Avg. AIL,10385
2018-03-29,10,Avg. AIL,10330
2018-03-29,11,Avg. AIL,10220
2018-03-29,12,Avg. AIL,10196
2018-03-29,13,Avg. AIL,10177
2018-03-29,14,Avg. AIL,10118
2018-03-29,15,Avg. AIL,10113
2018-03-29,16,Avg. AIL,10126
2018-03-29,17,Avg. AIL,10050
2018-03-29,18,Avg. AIL,10054
2018-03-29,19,Avg. AIL,10287
2018-03-29,20,Avg. AIL,10237
2018-03-29,21,Avg. AIL,9950
2018-03-29,22,Avg. AIL,9695
2018-03-29,23,Avg. AIL,9541
2018-03-30,0,Avg. AIL,9423
2018-03-30,1,Avg. AIL,9366
2018-03-30,2,Avg. AIL,9313
2018-03-30,3,Avg. AIL,9283
2018-03-30,4,Avg. AIL,9407
2018-03-30,5,Avg. AIL,9569
2018-03-30,6,Avg. AIL,9671
2018-03-30,7,Avg. AIL,9764
2018-03-30,8,Avg. AIL,9943
2018-03-30,9,Avg. AIL,10027
2018-03-30,10,Avg. AIL,10104
2018-03-30,11,Avg. AIL,10084
2018-03-30,12,Avg. AIL,10012
2018-03-30,13,Avg. AIL,9982
2018-03-30,14,Avg. AIL,9924
2018-03-30,15,Avg. AIL,9991
2018-03-30,16,Avg. AIL,10063
2018-03-30,17,Avg. AIL,9994
2018-03-30,18,Avg. AIL,9938
2018-03-30,19,Avg. AIL,10102
2018-03-30,20,Avg. AIL,10103
2018-03-30,21,Avg. AIL,9911
2018-03-30,22,Avg. AIL,9712
2018-03-30,23,Avg. AIL,9552
2018-03-31,0,Avg. AIL,9429
2018-03-31,1,Avg. AIL,9373
2018-03-31,2,Avg. AIL,9371
2018-03-31,3,Avg. AIL,9407
2018-03-31,4,Avg. AIL,9492
2018-03-31,5,Avg. AIL,9572
2018-03-31,6,Avg. AIL,9641
2018-03-31,7,Avg. AIL,9799
2018-03-31,8,Avg. AIL,9899
2018-03-31,9,Avg. AIL,9976
2018-03-31,10,Avg. AIL,10011
2018-03-31,11,Avg. AIL,9994
2018-03-31,12,Avg. AIL,9953
2018-03-31,13,Avg. AIL,9912
2018-03-31,14,Avg. AIL,9842
2018-03-31,15,Avg. AIL,9832
2018-03-31,16,Avg. AIL,9817
2018-03-31,17,Avg. AIL,9703
2018-03-31,18,Avg. AIL,9785
2018-03-31,19,Avg. AIL,10133
2018-03-31,20,Avg. AIL,10165
2018-03-31,21,Avg. AIL,9999
2018-03-31,22,Avg. AIL,9780
2018-03-31,23,Avg. AIL,9585
2018-04-01,0,Avg. AIL,9471
2018-04-01,1,Avg. AIL,9401
2018-04-01,2,Avg. AIL,9371
2018-04-01,3,Avg. AIL,9377
2018-04-01,4,Avg. AIL,9403
2018-04-01,5,Avg. AIL,9510
2018-04-01,6,Avg. AIL,9524
2018-04-01,7,Avg. AIL,9594
2018-04-01,8,Avg. AIL,9650
2018-04-01,9,Avg. AIL,9671
2018-04-01,10,Avg. AIL,9707
2018-04-01,11,Avg. AIL,9709
2018-04-01,12,Avg. AIL,9664
2018-04-01,13,Avg. AIL,9695
2018-04-01,14,Avg. AIL,9703
2018-04-01,15,Avg. AIL,9737
2018-04-01,16,Avg. AIL,9708
2018-04-01,17,Avg. AIL,9626
2018-04-01,18,Avg. AIL,9652
2018-04-01,19,Avg. AIL,9856
2018-04-01,20,Avg. AIL,9848
2018-04-01,21,Avg. AIL,9650
2018-04-01,22,Avg. AIL,9458
2018-04-01,23,Avg. AIL,9232
2018-04-02,0,Avg. AIL,9195
2018-04-02,1,Avg. AIL,9173
2018-04-02,2,Avg. AIL,9213
2018-04-02,3,Avg. AIL,9280
2018-04-02,4,Avg. AIL,9472
2018-04-02,5,Avg. AIL,9769
2018-04-02,6,Avg. AIL,9967
2018-04-02,7,Avg. AIL,10067
2018-04-02,8,Avg. AIL,10137
2018-04-02,9,Avg. AIL,10143
2018-04-02,10,Avg. AIL,10064
2018-04-02,11,Avg. AIL,10060
2018-04-02,12,Avg. AIL,10086
2018-04-02,13,Avg. AIL,10090
2018-04-02,14,Avg. AIL,10098
2018-04-02,15,Avg. AIL,10103
2018-04-02,16,Avg. AIL,10091
2018-04-02,17,Avg. AIL,10006
2018-04-02,18,Avg. AIL,10048
2018-04-02,19,Avg. AIL,10143
2018-04-02,20,Avg. AIL,10083
2018-04-02,21,Avg. AIL,9848
2018-04-02,22,Avg. AIL,9511
2018-04-02,23,Avg. AIL,9290
2018-04-03,0,Avg. AIL,9179
2018-04-03,1,Avg. AIL,9140
2018-04-03,2,Avg. AIL,9197
2018-04-03,3,Avg. AIL,9266
2018-04-03,4,Avg. AIL,9460
2018-04-03,5,Avg. AIL,9855
2018-04-03,6,Avg. AIL,10100
2018-04-03,7,Avg. AIL,10171
2018-04-03,8,Avg. AIL,10144
2018-04-03,9,Avg. AIL,10126
2018-04-03,10,Avg. AIL,10118
2018-04-03,11,Avg. AIL,10087
2018-04-03,12,Avg. AIL,10082
2018-04-03,13,Avg. AIL,10004
2018-04-03,14,Avg. AIL,10030
2018-04-03,15,Avg. AIL,10062
2018-04-03,16,Avg. AIL,10051
2018-04-03,17,Avg. AIL,9948
2018-04-03,18,Avg. AIL,9959
2018-04-03,19,Avg. AIL,10125
2018-04-03,20,Avg. AIL,10072
2018-04-03,21,Avg. AIL,9829
2018-04-03,22,Avg. AIL,9551
2018-04-03,23,Avg. AIL,9340
2018-04-04,0,Avg. AIL,9255
2018-04-04,1,Avg. AIL,9260
2018-04-04,2,Avg. AIL,9236
2018-04-04,3,Avg. AIL,9299
2018-04-04,4,Avg. AIL,9477
2018-04-04,5,Avg. AIL,9926
2018-04-04,6,Avg. AIL,10097
2018-04-04,7,Avg. AIL,10164
2018-04-04,8,Avg. AIL,10209
2018-04-04,9,Avg. AIL,10184
2018-04-04,10,Avg. AIL,10173
2018-04-04,11,Avg. AIL,10080
2018-04-04,12,Avg. AIL,10126
2018-04-04,13,Avg. AIL,10156
2018-04-04,14,Avg. AIL,10168
2018-04-04,15,Avg. AIL,10171
2018-04-04,16,Avg. AIL,10216
2018-04-04,17,Avg. AIL,10152
2018-04-04,18,Avg. AIL,10161
2018-04-04,19,Avg. AIL,10239
2018-04-04,20,Avg. AIL,10136
2018-04-04,21,Avg. AIL,9900
2018-04-04,22,Avg. AIL,9638
2018-04-04,23,Avg. AIL,9393
2018-04-05,0,Avg. AIL,9240
2018-04-05,1,Avg. AIL,9263
2018-04-05,2,Avg. AIL,9315
2018-04-05,3,Avg. AIL,9357
2018-04-05,4,Avg. AIL,9541
2018-04-05,5,Avg. AIL,9937
2018-04-05,6,Avg. AIL,10152
2018-04-05,7,Avg. AIL,10230
2018-04-05,8,Avg. AIL,10233
2018-04-05,9,Avg. AIL,10225
2018-04-05,10,Avg. AIL,10161
2018-04-05,11,Avg. AIL,10086
2018-04-05,12,Avg. AIL,10097
2018-04-05,13,Avg. AIL,10091
2018-04-05,14,Avg. AIL,10049
2018-04-05,15,Avg. AIL,10069
2018-04-05,16,Avg. AIL,10043
2018-04-05,17,Avg. AIL,9906
2018-04-05,18,Avg. AIL,9942
2018-04-05,19,Avg. AIL,10144
2018-04-05,20,Avg. AIL,10094
2018-04-05,21,Avg. AIL,9826
2018-04-05,22,Avg. AIL,9581
2018-04-05,23,Avg. AIL,9449
2018-04-06,0,Avg. AIL,9370
2018-04-06,1,Avg. AIL,9289
2018-04-06,2,Avg. AIL,9266
2018-04-06,3,Avg. AIL,9311
2018-04-06,4,Avg. AIL,9532
2018-04-06,5,Avg. AIL,9921
2018-04-06,6,Avg. AIL,10134
2018-04-06,7,Avg. AIL,10082
2018-04-06,8,Avg. AIL,10131
2018-04-06,9,Avg. AIL,10157
2018-04-06,10,Avg. AIL,10182
2018-04-06,11,Avg. AIL,10166
2018-04-06,12,Avg. AIL,10150
2018-04-06,13,Avg. AIL,10120
2018-04-06,14,Avg. AIL,10077
2018-04-06,15,Avg. AIL,10095
2018-04-06,16,Avg. AIL,10063
2018-04-06,17,Avg. AIL,9959
2018-04-06,18,Avg. AIL,9907
2018-04-06,19,Avg. AIL,10060
2018-04-06,20,Avg. AIL,9988
2018-04-06,21,Avg. AIL,9752
2018-04-06,22,Avg. AIL,9494
2018-04-06,23,Avg. AIL,9294
2018-04-07,0,Avg. AIL,9194
2018-04-07,1,Avg. AIL,9139
2018-04-07,2,Avg. AIL,9092
2018-04-07,3,Avg. AIL,9090
2018-04-07,4,Avg. AIL,9163
2018-04-07,5,Avg. AIL,9323
2018-04-07,6,Avg. AIL,9432
2018-04-07,7,Avg. AIL,9621
2018-04-07,8,Avg. AIL,9780
2018-04-07,9,Avg. AIL,9852
2018-04-07,10,Avg. AIL,9883
2018-04-07,11,Avg. AIL,9845
2018-04-07,12,Avg. AIL,9765
2018-04-07,13,Avg. AIL,9719
2018-04-07,14,Avg. AIL,9691
2018-04-07,15,Avg. AIL,9725
2018-04-07,16,Avg. AIL,9817
2018-04-07,17,Avg. AIL,9739
2018-04-07,18,Avg. AIL,9672
2018-04-07,19,Avg. AIL,9846
2018-04-07,20,Avg. AIL,9842
2018-04-07,21,Avg. AIL,9642
2018-04-07,22,Avg. AIL,9374
2018-04-07,23,Avg. AIL,9135
2018-04-08,0,Avg. AIL,8979
2018-04-08,1,Avg. AIL,8887
2018-04-08,2,Avg. AIL,8830
2018-04-08,3,Avg. AIL,8850
2018-04-08,4,Avg. AIL,8943
2018-04-08,5,Avg. AIL,9075
2018-04-08,6,Avg. AIL,9086
2018-04-08,7,Avg. AIL,9248
2018-04-08,8,Avg. AIL,9382
2018-04-08,9,Avg. AIL,9446
2018-04-08,10,Avg. AIL,9511
2018-04-08,11,Avg. AIL,9530
2018-04-08,12,Avg. AIL,9515
2018-04-08,13,Avg. AIL,9489
2018-04-08,14,Avg. AIL,9422
2018-04-08,15,Avg. AIL,9483
2018-04-08,16,Avg. AIL,9561
2018-04-08,17,Avg. AIL,9509
2018-04-08,18,Avg. AIL,9478
2018-04-08,19,Avg. AIL,9668
2018-04-08,20,Avg. AIL,9741
2018-04-08,21,Avg. AIL,9459
2018-04-08,22,Avg. AIL,9136
2018-04-08,23,Avg. AIL,8943
2018-04-09,0,Avg. AIL,8811
2018-04-09,1,Avg. AIL,8732
2018-04-09,2,Avg. AIL,8737
2018-04-09,3,Avg. AIL,8808
2018-04-09,4,Avg. AIL,9018
2018-04-09,5,Avg. AIL,9475
2018-04-09,6,Avg. AIL,9828
2018-04-09,7,Avg. AIL,9917
2018-04-09,8,Avg. AIL,9874
2018-04-09,9,Avg. AIL,9869
2018-04-09,10,Avg. AIL,9860
2018-04-09,11,Avg. AIL,9805
2018-04-09,12,Avg. AIL,9806
2018-04-09,13,Avg. AIL,9793
2018-04-09,14,Avg. AIL,9755
2018-04-09,15,Avg. AIL,9792
2018-04-09,16,Avg. AIL,9737
2018-04-09,17,Avg. AIL,9553
2018-04-09,18,Avg. AIL,9530
2018-04-09,19,Avg. AIL,9702
2018-04-09,20,Avg. AIL,9737
2018-04-09,21,Avg. AIL,9460
2018-04-09,22,Avg. AIL,9095
2018-04-09,23,Avg. AIL,8874
2018-04-10,0,Avg. AIL,8761
2018-04-10,1,Avg. AIL,8682
2018-04-10,2,Avg. AIL,8658
2018-04-10,3,Avg. AIL,8704
2018-04-10,4,Avg. AIL,8878
2018-04-10,5,Avg. AIL,9313
2018-04-10,6,Avg. AIL,9617
2018-04-10,7,Avg. AIL,9712
2018-04-10,8,Avg. AIL,9756
2018-04-10,9,Avg. AIL,9739
2018-04-10,10,Avg. AIL,9728
2018-04-10,11,Avg. AIL,9714
2018-04-10,12,Avg. AIL,9711
2018-04-10,13,Avg. AIL,9673
2018-04-10,14,Avg. AIL,9743
2018-04-10,15,Avg. AIL,9781
2018-04-10,16,Avg. AIL,9741
2018-04-10,17,Avg. AIL,9608
2018-04-10,18,Avg. AIL,9605
2018-04-10,19,Avg. AIL,9710
2018-04-10,20,Avg. AIL,9653
2018-04-10,21,Avg. AIL,9351
2018-04-10,22,Avg. AIL,9051
2018-04-10,23,Avg. AIL,8891
2018-04-11,0,Avg. AIL,8827
2018-04-11,1,Avg. AIL,8736
2018-04-11,2,Avg. AIL,8731
2018-04-11,3,Avg. AIL,8774
2018-04-11,4,Avg. AIL,8971
2018-04-11,5,Avg. AIL,9447
2018-04-11,6,Avg. AIL,9782
2018-04-11,7,Avg. AIL,9889
2018-04-11,8,Avg. AIL,9946
2018-04-11,9,Avg. AIL,9951
2018-04-11,10,Avg. AIL,9946
2018-04-11,11,Avg. AIL,9870
2018-04-11,12,Avg. AIL,9819
2018-04-11,13,Avg. AIL,9752
2018-04-11,14,Avg. AIL,9709
2018-04-11,15,Avg. AIL,9750
2018-04-11,16,Avg. AIL,9743
2018-04-11,17,Avg. AIL,9623
2018-04-11,18,Avg. AIL,9595
2018-04-11,19,Avg. AIL,9753
2018-04-11,20,Avg. AIL,9772
2018-04-11,21,Avg. AIL,9454
2018-04-11,22,Avg. AIL,9133
2018-04-11,23,Avg. AIL,8908
2018-04-12,0,Avg. AIL,8821
2018-04-12,1,Avg. AIL,8744
2018-04-12,2,Avg. AIL,8685
2018-04-12,3,Avg. AIL,8713
2018-04-12,4,Avg. AIL,8915
2018-04-12,5,Avg. AIL,9373
2018-04-12,6,Avg. AIL,9707
2018-04-12,7,Avg. AIL,9853
2018-04-12,8,Avg. AIL,10032
2018-04-12,9,Avg. AIL,10040
2018-04-12,10,Avg. AIL,10023
2018-04-12,11,Avg. AIL,9993
2018-04-12,12,Avg. AIL,9979
2018-04-12,13,Avg. AIL,9956
2018-04-12,14,Avg. AIL,9963
2018-04-12,15,Avg. AIL,10022
2018-04-12,16,Avg. AIL,10023
2018-04-12,17,Avg. AIL,9864
2018-04-12,18,Avg. AIL,9774
2018-04-12,19,Avg. AIL,9855
2018-04-12,20,Avg. AIL,9804
2018-04-12,21,Avg. AIL,9415
2018-04-12,22,Avg. AIL,9046
2018-04-12,23,Avg. AIL,8777
2018-04-13,0,Avg. AIL,8712
2018-04-13,1,Avg. AIL,8637
2018-04-13,2,Avg. AIL,8660
2018-04-13,3,Avg. AIL,8745
2018-04-13,4,Avg. AIL,8900
2018-04-13,5,Avg. AIL,9236
2018-04-13,6,Avg. AIL,9499
2018-04-13,7,Avg. AIL,9660
2018-04-13,8,Avg. AIL,9757
2018-04-13,9,Avg. AIL,9755
2018-04-13,10,Avg. AIL,9749
2018-04-13,11,Avg. AIL,9661
2018-04-13,12,Avg. AIL,9624
2018-04-13,13,Avg. AIL,9647
2018-04-13,14,Avg. AIL,9630
2018-04-13,15,Avg. AIL,9601
2018-04-13,16,Avg. AIL,9549
2018-04-13,17,Avg. AIL,9392
2018-04-13,18,Avg. AIL,9288
2018-04-13,19,Avg. AIL,9384
2018-04-13,20,Avg. AIL,9493
2018-04-13,21,Avg. AIL,9270
2018-04-13,22,Avg. AIL,9002
2018-04-13,23,Avg. AIL,8753
2018-04-14,0,Avg. AIL,8576
2018-04-14,1,Avg. AIL,8513
2018-04-14,2,Avg. AIL,8467
2018-04-14,3,Avg. AIL,8367
2018-04-14,4,Avg. AIL,8403
2018-04-14,5,Avg. AIL,8538
2018-04-14,6,Avg. AIL,8685
2018-04-14,7,Avg. AIL,8993
2018-04-14,8,Avg. AIL,9202
2018-04-14,9,Avg. AIL,9209
2018-04-14,10,Avg. AIL,9219
2018-04-14,11,Avg. AIL,9196
2018-04-14,12,Avg. AIL,9150
2018-04-14,13,Avg. AIL,9089
2018-04-14,14,Avg. AIL,9071
2018-04-14,15,Avg. AIL,9097
2018-04-14,16,Avg. AIL,9144
2018-04-14,17,Avg. AIL,9047
2018-04-14,18,Avg. AIL,8995
2018-04-14,19,Avg. AIL,9119
2018-04-14,20,Avg. AIL,9234
2018-04-14,21,Avg. AIL,9079
2018-04-14,22,Avg. AIL,8856
2018-04-14,23,Avg. AIL,8631
2018-04-15,0,Avg. AIL,8526
2018-04-15,1,Avg. AIL,8483
2018-04-15,2,Avg. AIL,8447
2018-04-15,3,Avg. AIL,8444
2018-04-15,4,Avg. AIL,8520
2018-04-15,5,Avg. AIL,8606
2018-04-15,6,Avg. AIL,8677
2018-04-15,7,Avg. AIL,8858
2018-04-15,8,Avg. AIL,9023
2018-04-15,9,Avg. AIL,9101
2018-04-15,10,Avg. AIL,9177
2018-04-15,11,Avg. AIL,9201
2018-04-15,12,Avg. AIL,9173
2018-04-15,13,Avg. AIL,9154
2018-04-15,14,Avg. AIL,9184
2018-04-15,15,Avg. AIL,9302
2018-04-15,16,Avg. AIL,9407
2018-04-15,17,Avg. AIL,9359
2018-04-15,18,Avg. AIL,9340
2018-04-15,19,Avg. AIL,9457
2018-04-15,20,Avg. AIL,9519
2018-04-15,21,Avg. AIL,9227
2018-04-15,22,Avg. AIL,8906
2018-04-15,23,Avg. AIL,8694
2018-04-16,0,Avg. AIL,8585
2018-04-16,1,Avg. AIL,8555
2018-04-16,2,Avg. AIL,8561
2018-04-16,3,Avg. AIL,8632
2018-04-16,4,Avg. AIL,8797
2018-04-16,5,Avg. AIL,9256
2018-04-16,6,Avg. AIL,9553
2018-04-16,7,Avg. AIL,9726
2018-04-16,8,Avg. AIL,9913
2018-04-16,9,Avg. AIL,10048
2018-04-16,10,Avg. AIL,10028
2018-04-16,11,Avg. AIL,9981
2018-04-16,12,Avg. AIL,10020
2018-04-16,13,Avg. AIL,10036
2018-04-16,14,Avg. AIL,10021
2018-04-16,15,Avg. AIL,10125
2018-04-16,16,Avg. AIL,10122
2018-04-16,17,Avg. AIL,9932
2018-04-16,18,Avg. AIL,9848
2018-04-16,19,Avg. AIL,9877
2018-04-16,20,Avg. AIL,9860
2018-04-16,21,Avg. AIL,9496
2018-04-16,22,Avg. AIL,9131
2018-04-16,23,Avg. AIL,8904
2018-04-17,0,Avg. AIL,8739
2018-04-17,1,Avg. AIL,8690
2018-04-17,2,Avg. AIL,8653
2018-04-17,3,Avg. AIL,8675
2018-04-17,4,Avg. AIL,8775
2018-04-17,5,Avg. AIL,9153
2018-04-17,6,Avg. AIL,9456
2018-04-17,7,Avg. AIL,9603
2018-04-17,8,Avg. AIL,9658
2018-04-17,9,Avg. AIL,9725
2018-04-17,10,Avg. AIL,9732
2018-04-17,11,Avg. AIL,9744
2018-04-17,12,Avg. AIL,9721
2018-04-17,13,Avg. AIL,9676
2018-04-17,14,Avg. AIL,9633
2018-04-17,15,Avg. AIL,9627
2018-04-17,16,Avg. AIL,9590
2018-04-17,17,Avg. AIL,9421
2018-04-17,18,Avg. AIL,9329
2018-04-17,19,Avg. AIL,9464
2018-04-17,20,Avg. AIL,9555
2018-04-17,21,Avg. AIL,9233
2018-04-17,22,Avg. AIL,8897
2018-04-17,23,Avg. AIL,8647
2018-04-18,0,Avg. AIL,8579
2018-04-18,1,Avg. AIL,8530
2018-04-18,2,Avg. AIL,8515
2018-04-18,3,Avg. AIL,8548
2018-04-18,4,Avg. AIL,8733
2018-04-18,5,Avg. AIL,9050
2018-04-18,6,Avg. AIL,9341
2018-04-18,7,Avg. AIL,9472
2018-04-18,8,Avg. AIL,9512
2018-04-18,9,Avg. AIL,9498
2018-04-18,10,Avg. AIL,9481
2018-04-18,11,Avg. AIL,9445
2018-04-18,12,Avg. AIL,9476
2018-04-18,13,Avg. AIL,9447
2018-04-18,14,Avg. AIL,9447
2018-04-18,15,Avg. AIL,9458
2018-04-18,16,Avg. AIL,9417
2018-04-18,17,Avg. AIL,9236
2018-04-18,18,Avg. AIL,9135
2018-04-18,19,Avg. AIL,9234
2018-04-18,20,Avg. AIL,9372
2018-04-18,21,Avg. AIL,9094
2018-04-18,22,Avg. AIL,8805
2018-04-18,23,Avg. AIL,8610
2018-04-19,0,Avg. AIL,8536
2018-04-19,1,Avg. AIL,8478
2018-04-19,2,Avg. AIL,8496
2018-04-19,3,Avg. AIL,8567
2018-04-19,4,Avg. AIL,8786
2018-04-19,5,Avg. AIL,9115
2018-04-19,6,Avg. AIL,9411
2018-04-19,7,Avg. AIL,9579
2018-04-19,8,Avg. AIL,9635
2018-04-19,9,Avg. AIL,9649
2018-04-19,10,Avg. AIL,9621
2018-04-19,11,Avg. AIL,9573
2018-04-19,12,Avg. AIL,9561
2018-04-19,13,Avg. AIL,9533
2018-04-19,14,Avg. AIL,9545
2018-04-19,15,Avg. AIL,9559
2018-04-19,16,Avg. AIL,9516
2018-04-19,17,Avg. AIL,9351
2018-04-19,18,Avg. AIL,9263
2018-04-19,19,Avg. AIL,9211
2018-04-19,20,Avg. AIL,9331
2018-04-19,21,Avg. AIL,9118
2018-04-19,22,Avg. AIL,8782
2018-04-19,23,Avg. AIL,8564
2018-04-20,0,Avg. AIL,8453
2018-04-20,1,Avg. AIL,8407
2018-04-20,2,Avg. AIL,8383
2018-04-20,3,Avg. AIL,8408
2018-04-20,4,Avg. AIL,8594
2018-04-20,5,Avg. AIL,8921
2018-04-20,6,Avg. AIL,9215
2018-04-20,7,Avg. AIL,9427
2018-04-20,8,Avg. AIL,9533
2018-04-20,9,Avg. AIL,9557
2018-04-20,10,Avg. AIL,9575
2018-04-20,11,Avg. AIL,9563
2018-04-20,12,Avg. AIL,9573
2018-04-20,13,Avg. AIL,9527
2018-04-20,14,Avg. AIL,9493
2018-04-20,15,Avg. AIL,9430
2018-04-20,16,Avg. AIL,9318
2018-04-20,17,Avg. AIL,9158
2018-04-20,18,Avg. AIL,9056
2018-04-20,19,Avg. AIL,9063
2018-04-20,20,Avg. AIL,9195
2018-04-20,21,Avg. AIL,9006
2018-04-20,22,Avg. AIL,8723
2018-04-20,23,Avg. AIL,8494
2018-04-21,0,Avg. AIL,8353
2018-04-21,1,Avg. AIL,8327
2018-04-21,2,Avg. AIL,8291
2018-04-21,3,Avg. AIL,8304
2018-04-21,4,Avg. AIL,8373
2018-04-21,5,Avg. AIL,8502
2018-04-21,6,Avg. AIL,8611
2018-04-21,7,Avg. AIL,8864
2018-04-21,8,Avg. AIL,9070
2018-04-21,9,Avg. AIL,9225
2018-04-21,10,Avg. AIL,9333
2018-04-21,11,Avg. AIL,9360
2018-04-21,12,Avg. AIL,9288
2018-04-21,13,Avg. AIL,9242
2018-04-21,14,Avg. AIL,9201
2018-04-21,15,Avg. AIL,9227
2018-04-21,16,Avg. AIL,9275
2018-04-21,17,Avg. AIL,9168
2018-04-21,18,Avg. AIL,9086
2018-04-21,19,Avg. AIL,9126
2018-04-21,20,Avg. AIL,9254
2018-04-21,21,Avg. AIL,9112
2018-04-21,22,Avg. AIL,8877
2018-04-21,23,Avg. AIL,8637
2018-04-22,0,Avg. AIL,8466
2018-04-22,1,Avg. AIL,8365
2018-04-22,2,Avg. AIL,8352
2018-04-22,3,Avg. AIL,8350
2018-04-22,4,Avg. AIL,8361
2018-04-22,5,Avg. AIL,8393
2018-04-22,6,Avg. AIL,8506
2018-04-22,7,Avg. AIL,8775
2018-04-22,8,Avg. AIL,8974
2018-04-22,9,Avg. AIL,9098
2018-04-22,10,Avg. AIL,9164
2018-04-22,11,Avg. AIL,9155
2018-04-22,12,Avg. AIL,9068
2018-04-22,13,Avg. AIL,9024
2018-04-22,14,Avg. AIL,9040
2018-04-22,15,Avg. AIL,9148
2018-04-22,16,Avg. AIL,9238
2018-04-22,17,Avg. AIL,9177
2018-04-22,18,Avg. AIL,9138
2018-04-22,19,Avg. AIL,9146
2018-04-22,20,Avg. AIL,9380
2018-04-22,21,Avg. AIL,9146
2018-04-22,22,Avg. AIL,8832
2018-04-22,23,Avg. AIL,8607
2018-04-23,0,Avg. AIL,8486
2018-04-23,1,Avg. AIL,8438
2018-04-23,2,Avg. AIL,8401
2018-04-23,3,Avg. AIL,8473
2018-04-23,4,Avg. AIL,8725
2018-04-23,5,Avg. AIL,9064
2018-04-23,6,Avg. AIL,9366
2018-04-23,7,Avg. AIL,9525
2018-04-23,8,Avg. AIL,9607
2018-04-23,9,Avg. AIL,9659
2018-04-23,10,Avg. AIL,9640
2018-04-23,11,Avg. AIL,9579
2018-04-23,12,Avg. AIL,9555
2018-04-23,13,Avg. AIL,9546
2018-04-23,14,Avg. AIL,9522
2018-04-23,15,Avg. AIL,9551
2018-04-23,16,Avg. AIL,9485
2018-04-23,17,Avg. AIL,9321
2018-04-23,18,Avg. AIL,9194
2018-04-23,19,Avg. AIL,9185
2018-04-23,20,Avg. AIL,9265
2018-04-23,21,Avg. AIL,9009
2018-04-23,22,Avg. AIL,8622
2018-04-23,23,Avg. AIL,8421
2018-04-24,0,Avg. AIL,8345
2018-04-24,1,Avg. AIL,8251
2018-04-24,2,Avg. AIL,8232
2018-04-24,3,Avg. AIL,8303
2018-04-24,4,Avg. AIL,8518
2018-04-24,5,Avg. AIL,8829
2018-04-24,6,Avg. AIL,9172
2018-04-24,7,Avg. AIL,9343
2018-04-24,8,Avg. AIL,9447
2018-04-24,9,Avg. AIL,9506
2018-04-24,10,Avg. AIL,9503
2018-04-24,11,Avg. AIL,9432
2018-04-24,12,Avg. AIL,9444
2018-04-24,13,Avg. AIL,9429
2018-04-24,14,Avg. AIL,9485
2018-04-24,15,Avg. AIL,9502
2018-04-24,16,Avg. AIL,9449
2018-04-24,17,Avg. AIL,9260
2018-04-24,18,Avg. AIL,9179
2018-04-24,19,Avg. AIL,9220
2018-04-24,20,Avg. AIL,9225
2018-04-24,21,Avg. AIL,8917
2018-04-24,22,Avg. AIL,8627
2018-04-24,23,Avg. AIL,8435
2018-04-25,0,Avg. AIL,8313
2018-04-25,1,Avg. AIL,8277
2018-04-25,2,Avg. AIL,8245
2018-04-25,3,Avg. AIL,8262
2018-04-25,4,Avg. AIL,8472
2018-04-25,5,Avg. AIL,8776
2018-04-25,6,Avg. AIL,9185
2018-04-25,7,Avg. AIL,9354
2018-04-25,8,Avg. AIL,9444
2018-04-25,9,Avg. AIL,9482
2018-04-25,10,Avg. AIL,9453
2018-04-25,11,Avg. AIL,9364
2018-04-25,12,Avg. AIL,9461
2018-04-25,13,Avg. AIL,9479
2018-04-25,14,Avg. AIL,9523
2018-04-25,15,Avg. AIL,9572
2018-04-25,16,Avg. AIL,9508
2018-04-25,17,Avg. AIL,9305
2018-04-25,18,Avg. AIL,9249
2018-04-25,19,Avg. AIL,9191
2018-04-25,20,Avg. AIL,9293
2018-04-25,21,Avg. AIL,8984
2018-04-25,22,Avg. AIL,8634
2018-04-25,23,Avg. AIL,8401
2018-04-26,0,Avg. AIL,8311
2018-04-26,1,Avg. AIL,8279
2018-04-26,2,Avg. AIL,8248
2018-04-26,3,Avg. AIL,8279
2018-04-26,4,Avg. AIL,8444
2018-04-26,5,Avg. AIL,8736
2018-04-26,6,Avg. AIL,9114
2018-04-26,7,Avg. AIL,9287
2018-04-26,8,Avg. AIL,9448
2018-04-26,9,Avg. AIL,9513
2018-04-26,10,Avg. AIL,9527
2018-04-26,11,Avg. AIL,9601
2018-04-26,12,Avg. AIL,9641
2018-04-26,13,Avg. AIL,9638
2018-04-26,14,Avg. AIL,9572
2018-04-26,15,Avg. AIL,9582
2018-04-26,16,Avg. AIL,9517
2018-04-26,17,Avg. AIL,9289
2018-04-26,18,Avg. AIL,9152
2018-04-26,19,Avg. AIL,9026
2018-04-26,20,Avg. AIL,9121
2018-04-26,21,Avg. AIL,8881
2018-04-26,22,Avg. AIL,8566
2018-04-26,23,Avg. AIL,8326
2018-04-27,0,Avg. AIL,8214
2018-04-27,1,Avg. AIL,8119
2018-04-27,2,Avg. AIL,8087
2018-04-27,3,Avg. AIL,8125
2018-04-27,4,Avg. AIL,8316
2018-04-27,5,Avg. AIL,8570
2018-04-27,6,Avg. AIL,8938
2018-04-27,7,Avg. AIL,9127
2018-04-27,8,Avg. AIL,9262
2018-04-27,9,Avg. AIL,9376
2018-04-27,10,Avg. AIL,9421
2018-04-27,11,Avg. AIL,9464
